trial_id,trial_type,condition,chain_index,initial_hypothesis,final_hypothesis,final_length,response_type,additive_moves,subtractive_moves,accuracy
A2,additive,p_add=0.5_steps=500_temp=1.0,7,circle;blue,blue,1,subtractive,28,29,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,8,circle;blue,blue,1,subtractive,13,14,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,9,circle;blue,blue;circle,2,nochange,25,25,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,10,circle;blue,blue;circle,2,nochange,20,20,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,11,circle;blue,blue,1,subtractive,20,21,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,12,circle;blue,blue,1,subtractive,22,23,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,13,circle;blue,blue;circle,2,nochange,12,12,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,14,circle;blue,blue,1,subtractive,17,18,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,15,circle;blue,blue,1,subtractive,16,17,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,16,circle;blue,blue,1,subtractive,22,23,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,17,circle;blue,blue,1,subtractive,17,18,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,18,circle;blue,blue,1,subtractive,29,30,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,19,circle;blue,blue,1,subtractive,14,15,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,20,circle;blue,blue;circle,2,nochange,20,20,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,21,circle;blue,blue,1,subtractive,27,28,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,22,circle;blue,blue,1,subtractive,22,23,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,23,circle;blue,blue,1,subtractive,15,16,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,24,circle;blue,blue,1,subtractive,17,18,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,25,circle;blue,blue,1,subtractive,22,23,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,26,circle;blue,blue,1,subtractive,20,21,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,27,circle;blue,blue;circle,2,nochange,27,27,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,28,circle;blue,blue,1,subtractive,18,19,1.0
A2,additive,p_add=0.5_steps=500_temp=1.0,29,circle;blue,blue,1,subtractive,23,24,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,0,circle;red;big,big;red,2,subtractive,34,35,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,1,circle;red;big,red;big;circle,3,nochange,45,45,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,2,circle;red;big,big;red,2,subtractive,35,36,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,3,circle;red;big,big;red,2,subtractive,33,34,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,4,circle;red;big,big;red,2,subtractive,34,35,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,5,circle;red;big,big;red,2,subtractive,34,35,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,6,circle;red;big,red;big,2,subtractive,33,34,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,7,circle;red;big,square,1,mixed,47,49,0.6666666666666666
S3,subtractive,p_add=0.5_steps=500_temp=1.0,8,circle;red;big,red;big,2,subtractive,34,35,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,9,circle;red;big,red;big,2,subtractive,27,28,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,10,circle;red;big,big;red,2,subtractive,48,49,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,11,circle;red;big,big;red,2,subtractive,28,29,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,12,circle;red;big,red;big,2,subtractive,32,33,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,13,circle;red;big,red;big;circle,3,nochange,31,31,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,14,circle;red;big,big;red,2,subtractive,32,33,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,15,circle;red;big,big;red,2,subtractive,26,27,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,16,circle;red;big,big;red,2,subtractive,40,41,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,17,circle;red;big,red;big,2,subtractive,22,23,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,18,circle;red;big,big;red;circle,3,nochange,57,57,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,19,circle;red;big,red;big;circle,3,nochange,34,34,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,20,circle;red;big,big;red,2,subtractive,26,27,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,21,circle;red;big,small;square,2,mixed,43,44,0.6666666666666666
S3,subtractive,p_add=0.5_steps=500_temp=1.0,22,circle;red;big,red;big,2,subtractive,30,31,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,23,circle;red;big,red;big;circle,3,nochange,25,25,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,24,circle;red;big,red;big;striped,3,mixed,26,26,0.8333333333333334
S3,subtractive,p_add=0.5_steps=500_temp=1.0,25,circle;red;big,big;red;circle,3,nochange,43,43,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,26,circle;red;big,red;big;circle,3,nochange,29,29,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,27,circle;red;big,red;big,2,subtractive,39,40,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,28,circle;red;big,red;big;circle,3,nochange,29,29,1.0
S3,subtractive,p_add=0.5_steps=500_temp=1.0,29,circle;red;big,big;red,2,subtractive,39,40,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,0,square,,0,subtractive,32,33,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,1,square,,0,subtractive,20,21,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,2,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,3,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,4,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,5,square,,0,subtractive,33,34,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,6,square,,0,subtractive,28,29,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,7,square,,0,subtractive,27,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,8,square,,0,subtractive,23,24,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,9,square,,0,subtractive,31,32,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,10,square,,0,subtractive,15,16,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,11,square,,0,subtractive,25,26,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,12,square,,0,subtractive,30,31,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,13,square,,0,subtractive,23,24,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,14,square,,0,subtractive,23,24,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,15,square,,0,subtractive,21,22,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,16,square,,0,subtractive,26,27,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,17,square,,0,subtractive,24,25,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,18,square,,0,subtractive,22,23,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,19,square,square,1,nochange,21,21,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,20,square,square,1,nochange,28,28,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,21,square,,0,subtractive,26,27,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,22,square,,0,subtractive,28,29,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,23,square,,0,subtractive,28,29,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,24,square,,0,subtractive,20,21,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,25,square,,0,subtractive,22,23,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,26,square,,0,subtractive,24,25,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,27,square,,0,subtractive,29,30,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,28,square,,0,subtractive,26,27,1.0
A3,additive,p_add=0.5_steps=500_temp=1.0,29,square,,0,subtractive,26,27,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,0,big;striped;circle,circle;striped,2,subtractive,27,28,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,1,big;striped;circle,striped;circle,2,subtractive,28,29,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,2,big;striped;circle,striped;circle,2,subtractive,45,46,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,3,big;striped;circle,striped;circle,2,subtractive,35,36,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,4,big;striped;circle,circle;striped,2,subtractive,22,23,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,5,big;striped;circle,circle;striped,2,subtractive,33,34,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,6,big;striped;circle,striped,1,subtractive,26,28,0.6666666666666666
S4,subtractive,p_add=0.5_steps=500_temp=1.0,7,big;striped;circle,striped;circle,2,subtractive,26,27,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,8,big;striped;circle,striped;circle,2,subtractive,28,29,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,9,big;striped;circle,striped;circle;big,3,nochange,27,27,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,10,big;striped;circle,circle;striped;big,3,nochange,25,25,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,11,big;striped;circle,circle;striped,2,subtractive,32,33,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,12,big;striped;circle,striped;circle,2,subtractive,28,29,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,13,big;striped;circle,striped;circle;big,3,nochange,37,37,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,14,big;striped;circle,circle;striped;big,3,nochange,30,30,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,15,big;striped;circle,circle;striped,2,subtractive,35,36,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,16,big;striped;circle,striped;circle,2,subtractive,29,30,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,17,big;striped;circle,striped;circle;big,3,nochange,19,19,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,18,big;striped;circle,striped;circle,2,subtractive,29,30,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,19,big;striped;circle,circle;striped,2,subtractive,36,37,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,20,big;striped;circle,striped;circle,2,subtractive,22,23,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,21,big;striped;circle,circle;striped,2,subtractive,46,47,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,22,big;striped;circle,striped;circle,2,subtractive,27,28,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,23,big;striped;circle,circle;striped,2,subtractive,27,28,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,24,big;striped;circle,striped;circle,2,subtractive,28,29,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,25,big;striped;circle,circle;striped;big,3,nochange,27,27,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,26,big;striped;circle,blue;circle;striped;big,4,additive,40,39,0.8333333333333334
S4,subtractive,p_add=0.5_steps=500_temp=1.0,27,big;striped;circle,circle;striped,2,subtractive,37,38,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,28,big;striped;circle,striped;circle,2,subtractive,25,26,1.0
S4,subtractive,p_add=0.5_steps=500_temp=1.0,29,big;striped;circle,striped;circle,2,subtractive,23,24,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,0,blue,,0,subtractive,34,35,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,1,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,2,blue,blue,1,nochange,26,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,3,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,4,blue,,0,subtractive,28,29,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,5,blue,,0,subtractive,27,28,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,6,blue,,0,subtractive,32,33,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,7,blue,,0,subtractive,26,27,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,8,blue,,0,subtractive,29,30,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,9,blue,,0,subtractive,33,34,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,10,blue,,0,subtractive,26,27,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,11,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,12,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,13,blue,,0,subtractive,37,38,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,14,blue,,0,subtractive,24,25,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,15,blue,,0,subtractive,30,31,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,16,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,17,blue,,0,subtractive,31,32,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,18,blue,,0,subtractive,21,22,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,19,blue,,0,subtractive,24,25,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,20,blue,,0,subtractive,29,30,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,21,blue,,0,subtractive,33,34,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,22,blue,,0,subtractive,28,29,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,23,blue,,0,subtractive,20,21,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,24,blue,,0,subtractive,27,28,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,25,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,26,blue,,0,subtractive,29,30,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,27,blue,,0,subtractive,25,26,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,28,blue,,0,subtractive,36,37,1.0
A4,additive,p_add=0.5_steps=500_temp=1.0,29,blue,,0,subtractive,21,22,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,0,small;solid;square,small;square,2,subtractive,38,39,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,1,small;solid;square,square;small,2,subtractive,27,28,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,2,small;solid;square,small;square,2,subtractive,26,27,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,3,small;solid;square,striped;square,2,mixed,46,47,0.6666666666666666
S5,subtractive,p_add=0.5_steps=500_temp=1.0,4,small;solid;square,square;small,2,subtractive,24,25,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,5,small;solid;square,big;circle;red,3,mixed,56,56,0.6666666666666666
S5,subtractive,p_add=0.5_steps=500_temp=1.0,6,small;solid;square,small;square,2,subtractive,30,31,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,7,small;solid;square,small;square,2,subtractive,49,50,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,8,small;solid;square,square;small;solid,3,nochange,49,49,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,9,small;solid;square,small;square;solid,3,nochange,36,36,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,10,small;solid;square,big;circle,2,mixed,41,42,0.6666666666666666
S5,subtractive,p_add=0.5_steps=500_temp=1.0,11,small;solid;square,small;square,2,subtractive,22,23,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,12,small;solid;square,square;small,2,subtractive,27,28,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,13,small;solid;square,small;square,2,subtractive,27,28,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,14,small;solid;square,small;square;solid,3,nochange,37,37,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,15,small;solid;square,square;small,2,subtractive,25,26,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,16,small;solid;square,square;small,2,subtractive,34,35,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,17,small;solid;square,square;small,2,subtractive,35,36,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,18,small;solid;square,small;square,2,subtractive,39,40,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,19,small;solid;square,small;square,2,subtractive,32,33,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,20,small;solid;square,square;small,2,subtractive,28,29,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,21,small;solid;square,small;square,2,subtractive,35,36,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,22,small;solid;square,small;square,2,subtractive,22,23,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,23,small;solid;square,square;small;solid,3,nochange,60,60,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,24,small;solid;square,small;square,2,subtractive,26,27,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,25,small;solid;square,small;square,2,subtractive,25,26,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,26,small;solid;square,small;square,2,subtractive,32,33,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,27,small;solid;square,small;square;solid,3,nochange,37,37,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,28,small;solid;square,small;square;solid,3,nochange,33,33,1.0
S5,subtractive,p_add=0.5_steps=500_temp=1.0,29,small;solid;square,small,1,subtractive,44,46,0.6666666666666666
S1,subtractive,p_add=0.7_steps=500_temp=1.0,0,red;square;small,red,1,subtractive,34,36,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,1,red;square;small,red,1,subtractive,27,29,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,2,red;square;small,red,1,subtractive,24,26,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,3,red;square;small,red,1,subtractive,19,21,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,4,red;square;small,red,1,subtractive,25,27,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,5,red;square;small,red,1,subtractive,32,34,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,6,red;square;small,red;square,2,subtractive,21,22,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,7,red;square;small,red,1,subtractive,23,25,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,8,red;square;small,red,1,subtractive,22,24,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,9,red;square;small,red,1,subtractive,20,22,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,10,red;square;small,red,1,subtractive,17,19,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,11,red;square;small,red,1,subtractive,27,29,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,12,red;square;small,red,1,subtractive,24,26,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,13,red;square;small,red,1,subtractive,22,24,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,14,red;square;small,red,1,subtractive,28,30,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,15,red;square;small,red;square,2,subtractive,17,18,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,16,red;square;small,red,1,subtractive,21,23,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,17,red;square;small,red,1,subtractive,30,32,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,18,red;square;small,red;square,2,subtractive,26,27,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,19,red;square;small,red;square,2,subtractive,23,24,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,20,red;square;small,red;square,2,subtractive,23,24,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,21,red;square;small,red,1,subtractive,19,21,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,22,red;square;small,red,1,subtractive,23,25,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,23,red;square;small,red;square,2,subtractive,23,24,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,24,red;square;small,red,1,subtractive,23,25,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,25,red;square;small,red,1,subtractive,22,24,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,26,red;square;small,red,1,subtractive,24,26,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,27,red;square;small,red;square,2,subtractive,19,20,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,28,red;square;small,red,1,subtractive,20,22,1.0
S1,subtractive,p_add=0.7_steps=500_temp=1.0,29,red;square;small,red;square,2,subtractive,28,29,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,0,red,red,1,nochange,21,21,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,1,red,red,1,nochange,22,22,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,2,red,red,1,nochange,25,25,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,3,red,red,1,nochange,21,21,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,4,red,red,1,nochange,21,21,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,5,red,red;circle,2,additive,26,25,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,6,red,red;circle,2,additive,23,22,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,7,red,red,1,nochange,18,18,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,8,red,red,1,nochange,28,28,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,9,red,red;circle,2,additive,22,21,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,10,red,red;circle,2,additive,24,23,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,11,red,red,1,nochange,31,31,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,12,red,red,1,nochange,21,21,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,13,red,red;circle,2,additive,21,20,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,14,red,red;circle,2,additive,24,23,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,15,red,red,1,nochange,21,21,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,16,red,red,1,nochange,25,25,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,17,red,red,1,nochange,26,26,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,18,red,red,1,nochange,21,21,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,19,red,red;circle,2,additive,23,22,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,20,red,red,1,nochange,26,26,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,21,red,red,1,nochange,21,21,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,22,red,red;circle,2,additive,23,22,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,23,red,red,1,nochange,20,20,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,24,red,red,1,nochange,20,20,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,25,red,red,1,nochange,24,24,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,26,red,red,1,nochange,23,23,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,27,red,red,1,nochange,23,23,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,28,red,red,1,nochange,25,25,1.0
A1,additive,p_add=0.7_steps=500_temp=1.0,29,red,red,1,nochange,15,15,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,0,square;blue;solid,small;circle;solid,3,mixed,30,30,0.6666666666666666
S2,subtractive,p_add=0.7_steps=500_temp=1.0,1,square;blue;solid,solid;blue,2,subtractive,35,36,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,2,square;blue;solid,blue;solid,2,subtractive,29,30,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,3,square;blue;solid,solid;blue,2,subtractive,45,46,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,4,square;blue;solid,blue;solid;square,3,nochange,54,54,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,5,square;blue;solid,solid;blue,2,subtractive,40,41,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,6,square;blue;solid,blue;solid;square,3,nochange,44,44,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,7,square;blue;solid,solid;blue;square,3,nochange,37,37,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,8,square;blue;solid,blue;solid;square,3,nochange,38,38,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,9,square;blue;solid,solid;blue;square,3,nochange,25,25,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,10,square;blue;solid,blue;solid,2,subtractive,34,35,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,11,square;blue;solid,solid;blue;square,3,nochange,34,34,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,12,square;blue;solid,blue;solid,2,subtractive,65,66,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,13,square;blue;solid,solid;blue,2,subtractive,35,36,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,14,square;blue;solid,blue;big;solid;circle,4,mixed,46,45,0.6666666666666666
S2,subtractive,p_add=0.7_steps=500_temp=1.0,15,square;blue;solid,blue;solid;square,3,nochange,30,30,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,16,square;blue;solid,solid;big,2,mixed,44,45,0.6666666666666666
S2,subtractive,p_add=0.7_steps=500_temp=1.0,17,square;blue;solid,blue;solid,2,subtractive,36,37,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,18,square;blue;solid,blue;solid;square,3,nochange,33,33,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,19,square;blue;solid,solid;blue,2,subtractive,42,43,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,20,square;blue;solid,blue;solid;square,3,nochange,39,39,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,21,square;blue;solid,solid;square;blue;small,4,additive,41,40,0.8333333333333334
S2,subtractive,p_add=0.7_steps=500_temp=1.0,22,square;blue;solid,blue;solid,2,subtractive,31,32,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,23,square;blue;solid,blue;solid;square,3,nochange,74,74,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,24,square;blue;solid,blue;solid,2,subtractive,35,36,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,25,square;blue;solid,blue;solid;square,3,nochange,30,30,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,26,square;blue;solid,solid;blue,2,subtractive,29,30,1.0
S2,subtractive,p_add=0.7_steps=500_temp=1.0,27,square;blue;solid,solid;blue;square,3,nochange,31,31,1.0
